"","AREAYEAR","AREA","OCC_GROUP","YEAR","AREA_TITLE","TOT_EMP","AO_EMP","nat_growth","nat_share","loc_share","natl_shock_wt","true_growth","index_nsa"
"13421",496202020,49620,"Service Sector",2020,"York-Hanover, PA",56230,170960,-0.091484161119391,0.385241333184706,0.328907346747777,-0.0352434801949187,-0.0646608315098468,190.41
"13422",496202020,49620,"Entertainment",2020,"York-Hanover, PA",990,170960,-0.0767101665147507,0.00579645524467729,0.00579082826392139,-0.000444647047014495,-0.0646608315098468,190.41
"13423",496202021,49620,"STEM & Professions",2021,"York-Hanover, PA",23680,171740,0.0325001978974751,0.11470293166871,0.137882846162804,0.00372786797865365,0.004561937068663,213.485
"13424",496202021,49620,"Agriculture",2021,"York-Hanover, PA",110,171740,-0.0436980065923717,0.00105896778508527,0.000640503086060324,-0.0000462747812537656,0.004561937068663,213.485
"13425",496202021,49620,"Health Sector",2021,"York-Hanover, PA",18160,171740,0.00956382752566145,0.0886746182142459,0.105741236753232,0.000848068754504925,0.004561937068663,213.485
"13426",496202021,49620,"Entertainment",2021,"York-Hanover, PA",1180,171740,-0.0526360144953709,0.00579645524467729,0.00687085128682893,-0.000305102302280603,0.004561937068663,213.485
"13427",496202021,49620,"Public Sector & Education",2021,"York-Hanover, PA",13690,171740,-0.0187419814472121,0.0807044922528146,0.0797135204378712,-0.00151256209650892,0.004561937068663,213.485
"13428",496202021,49620,"Skilled Trades",2021,"York-Hanover, PA",57710,171740,0.00741337255051196,0.323765466503177,0.336031209968557,0.00240019402217835,0.004561937068663,213.485
"13429",496202021,49620,"Service Sector",2021,"York-Hanover, PA",57230,171740,-0.0172770062185834,0.385241333184706,0.333236287411203,-0.00665581690908751,0.004561937068663,213.485
"13430",496202022,49620,"Agriculture",2022,"York-Hanover, PA",130,178050,-0.00114893477333158,0.00105896778508527,0.00073013198539736,-0.0000012166849121224,0.0365626455519329,244.1775
"13431",496202022,49620,"Public Sector & Education",2022,"York-Hanover, PA",14300,178050,0.0281603793479505,0.0807044922528146,0.0803145183937096,0.00227266911692299,0.0365626455519329,244.1775
"13432",496202022,49620,"Entertainment",2022,"York-Hanover, PA",1350,178050,0.0946765113294107,0.00579645524467729,0.0075821398483572,0.000548788160643112,0.0365626455519329,244.1775
"13433",496202022,49620,"Skilled Trades",2022,"York-Hanover, PA",61720,178050,0.0545532311051754,0.323765466503177,0.346644201067116,0.0176624523180227,0.0365626455519329,244.1775
"13434",496202022,49620,"Service Sector",2022,"York-Hanover, PA",57590,178050,0.0339545750945277,0.385241333184706,0.323448469531031,0.0130807057771361,0.0365626455519329,244.1775
"13435",496202022,49620,"Health Sector",2022,"York-Hanover, PA",18000,178050,0.0238117521050894,0.0886746182142459,0.101095197978096,0.00211149802693107,0.0365626455519329,244.1775
"13436",496202022,49620,"STEM & Professions",2022,"York-Hanover, PA",24950,178050,0.0662247524097581,0.11470293166871,0.140129177197416,0.00759617325043374,0.0365626455519329,244.1775
"13437",496202023,49620,"Agriculture",2023,"York-Hanover, PA",100,181430,-0.0637242013934534,0.00105896778508527,0.000551176762387698,-0.0000674818764059533,0.0189844978656482,262.4575
"13438",496202023,49620,"Health Sector",2023,"York-Hanover, PA",18080,181430,0.0303740898501228,0.0886746182142459,0.0996527586396957,0.00269341082106484,0.0189844978656482,262.4575
"13439",496202023,49620,"Service Sector",2023,"York-Hanover, PA",58930,181430,0.0200442655873827,0.385241333184706,0.32480846607507,0.00772187959759164,0.0189844978656482,262.4575
"13440",496202023,49620,"Public Sector & Education",2023,"York-Hanover, PA",14620,181430,0.0325123686766651,0.0807044922528146,0.0805820426610814,0.00262389420598657,0.0189844978656482,262.4575
"13441",496202023,49620,"STEM & Professions",2023,"York-Hanover, PA",26410,181430,0.0352124839005986,0.11470293166871,0.145565782946591,0.00403897513473592,0.0189844978656482,262.4575
"13442",496202023,49620,"Entertainment",2023,"York-Hanover, PA",1320,181430,0.0470634671867563,0.00579645524467729,0.00727553326351761,0.000272801281207371,0.0189844978656482,262.4575
"13443",496202023,49620,"Skilled Trades",2023,"York-Hanover, PA",61960,181430,0.0169721648638749,0.323765466503177,0.341509121975417,0.00549500087472128,0.0189844978656482,262.4575
"13444",496602016,49660,"Agriculture",2016,"Youngstown-Warren-Boardman, OH-PA",110,216850,NA,0.000507263085081854,0.000507263085081854,NA,NA,146.6425
"13445",496602016,49660,"Skilled Trades",2016,"Youngstown-Warren-Boardman, OH-PA",52540,216850,NA,0.24228729536546,0.24228729536546,NA,NA,146.6425
"13446",496602016,49660,"Service Sector",2016,"Youngstown-Warren-Boardman, OH-PA",95740,216850,NA,0.441503343324879,0.441503343324879,NA,NA,146.6425
"13447",496602016,49660,"Entertainment",2016,"Youngstown-Warren-Boardman, OH-PA",1710,216850,NA,0.007885635231727,0.007885635231727,NA,NA,146.6425
"13448",496602016,49660,"STEM & Professions",2016,"Youngstown-Warren-Boardman, OH-PA",19730,216850,NA,0.090984551533318,0.090984551533318,NA,NA,146.6425
"13449",496602016,49660,"Public Sector & Education",2016,"Youngstown-Warren-Boardman, OH-PA",22900,216850,NA,0.105602951348859,0.105602951348859,NA,NA,146.6425
"13450",496602016,49660,"Health Sector",2016,"Youngstown-Warren-Boardman, OH-PA",24120,216850,NA,0.111228960110676,0.111228960110676,NA,NA,146.6425
"13451",496602017,49660,"STEM & Professions",2017,"Youngstown-Warren-Boardman, OH-PA",20250,213630,0.0229425616055889,0.090984551533318,0.0947900575761831,0.00208741867871002,-0.0148028591192068,151.395
"13452",496602017,49660,"Skilled Trades",2017,"Youngstown-Warren-Boardman, OH-PA",50710,213630,0.00866715011657236,0.24228729536546,0.237373028132753,0.00209994036027075,-0.0148028591192068,151.395
"13453",496602017,49660,"Agriculture",2017,"Youngstown-Warren-Boardman, OH-PA",110,213630,0.0310994730546665,0.000507263085081854,0.000514908954734822,0.0000157756146461301,-0.0148028591192068,151.395
"13454",496602017,49660,"Health Sector",2017,"Youngstown-Warren-Boardman, OH-PA",24060,213630,0.0207224566218244,0.111228960110676,0.112624631371998,0.00230493730098411,-0.0148028591192068,151.395
"13455",496602017,49660,"Public Sector & Education",2017,"Youngstown-Warren-Boardman, OH-PA",23240,213630,0.0158166487129007,0.105602951348859,0.108786219163975,0.00167028478453044,-0.0148028591192068,151.395
"13456",496602017,49660,"Entertainment",2017,"Youngstown-Warren-Boardman, OH-PA",1680,213630,0.0226264950504542,0.007885635231727,0.00786406403595001,0.000178424286540358,-0.0148028591192068,151.395
"13457",496602017,49660,"Service Sector",2017,"Youngstown-Warren-Boardman, OH-PA",93590,213630,0.0128548052534285,0.441503343324879,0.438093900669382,0.0056754394971789,-0.0148028591192068,151.395
"13458",496602018,49660,"Service Sector",2018,"Youngstown-Warren-Boardman, OH-PA",93150,214000,0.00772362603218774,0.441503343324879,0.435280373831776,0.00341000671580196,0.00173188541471635,156.2825
"13459",496602018,49660,"Health Sector",2018,"Youngstown-Warren-Boardman, OH-PA",23660,214000,0.0125419517764624,0.111228960110676,0.110560747663551,0.00139502825385415,0.00173188541471635,156.2825
"13460",496602018,49660,"Public Sector & Education",2018,"Youngstown-Warren-Boardman, OH-PA",23620,214000,0.01193265756871,0.105602951348859,0.110373831775701,0.00126012385669108,0.00173188541471635,156.2825
"13461",496602018,49660,"Entertainment",2018,"Youngstown-Warren-Boardman, OH-PA",1690,214000,0.0287237782725888,0.007885635231727,0.00789719626168224,0.000226505237934641,0.00173188541471635,156.2825
"13462",496602018,49660,"Agriculture",2018,"Youngstown-Warren-Boardman, OH-PA",120,214000,0.0040131682081831,0.000507263085081854,0.000560747663551402,0.00000203573208623538,0.00173188541471635,156.2825
"13463",496602018,49660,"STEM & Professions",2018,"Youngstown-Warren-Boardman, OH-PA",20160,214000,0.0317612044610044,0.090984551533318,0.0942056074766355,0.0028897789440425,0.00173188541471635,156.2825
"13464",496602018,49660,"Skilled Trades",2018,"Youngstown-Warren-Boardman, OH-PA",51610,214000,0.0301776437171053,0.24228729536546,0.241168224299065,0.00731165967671992,0.00173188541471635,156.2825
"13465",496602019,49660,"Public Sector & Education",2019,"Youngstown-Warren-Boardman, OH-PA",23270,210990,0.0174855599946808,0.105602951348859,0.110289587184227,0.00184652674142582,-0.0141582169057521,162.705
"13466",496602019,49660,"STEM & Professions",2019,"Youngstown-Warren-Boardman, OH-PA",20820,210990,0.0517212182193637,0.090984551533318,0.0986776624484573,0.00470583184444568,-0.0141582169057521,162.705
"13467",496602019,49660,"Service Sector",2019,"Youngstown-Warren-Boardman, OH-PA",85430,210990,-0.0713622426516318,0.441503343324879,0.404900706194606,-0.0315066687178567,-0.0141582169057521,162.705
"13468",496602019,49660,"Health Sector",2019,"Youngstown-Warren-Boardman, OH-PA",26880,210990,0.185588053275097,0.111228960110676,0.127399402815299,0.0206427661747537,-0.0141582169057521,162.705
"13469",496602019,49660,"Skilled Trades",2019,"Youngstown-Warren-Boardman, OH-PA",52930,210990,0.0939050671882357,0.24228729536546,0.250864969903787,0.0227520047501494,-0.0141582169057521,162.705
"13470",496602019,49660,"Agriculture",2019,"Youngstown-Warren-Boardman, OH-PA",70,210990,0.00215470130843456,0.000507263085081854,0.000331769278164842,0.00000109300043314642,-0.0141582169057521,162.705
"13471",496602019,49660,"Entertainment",2019,"Youngstown-Warren-Boardman, OH-PA",1580,210990,0.0248459233774963,0.007885635231727,0.00748850656429215,0.000195925888750374,-0.0141582169057521,162.705
"13472",496602020,49660,"Agriculture",2020,"Youngstown-Warren-Boardman, OH-PA",110,193230,-0.00738501807304001,0.000507263085081854,0.000569269782124929,-0.00000374614705111552,-0.0841785951275002,171.5625
"13473",496602020,49660,"Entertainment",2020,"Youngstown-Warren-Boardman, OH-PA",1250,193230,-0.0767101665147507,0.007885635231727,0.00646897479687419,-0.000604908391700363,-0.0841785951275002,171.5625
"13474",496602020,49660,"Skilled Trades",2020,"Youngstown-Warren-Boardman, OH-PA",50720,193230,-0.036701549289862,0.24228729536546,0.262485121357967,-0.00889231911316278,-0.0841785951275002,171.5625
"13475",496602020,49660,"Service Sector",2020,"Youngstown-Warren-Boardman, OH-PA",74800,193230,-0.091484161119391,0.441503343324879,0.387103451844952,-0.040390562995483,-0.0841785951275002,171.5625
"13476",496602020,49660,"Health Sector",2020,"Youngstown-Warren-Boardman, OH-PA",25670,193230,-0.00306783379536175,0.111228960110676,0.132846866428608,-0.000341231962850474,-0.0841785951275002,171.5625
"13477",496602020,49660,"STEM & Professions",2020,"Youngstown-Warren-Boardman, OH-PA",18900,193230,0.0071636205321167,0.090984551533318,0.0978108989287378,0.000651778801469507,-0.0841785951275002,171.5625
"13478",496602020,49660,"Public Sector & Education",2020,"Youngstown-Warren-Boardman, OH-PA",21770,193230,-0.0388805625599318,0.105602951348859,0.112663665062361,-0.00410590215643273,-0.0841785951275002,171.5625
"13479",496602021,49660,"Service Sector",2021,"Youngstown-Warren-Boardman, OH-PA",73500,193400,-0.0172770062185834,0.441503343324879,0.380041365046536,-0.00762785600814928,0.0010350895352448,194.8325
"13480",496602021,49660,"Entertainment",2021,"Youngstown-Warren-Boardman, OH-PA",1410,193400,-0.0526360144953709,0.007885635231727,0.00729058945191313,-0.00041506841036239,0.0010350895352448,194.8325
"13481",496602021,49660,"Skilled Trades",2021,"Youngstown-Warren-Boardman, OH-PA",50410,193400,0.00741337255051196,0.24228729536546,0.260651499482937,0.00179616598480009,0.0010350895352448,194.8325
"13482",496602021,49660,"Public Sector & Education",2021,"Youngstown-Warren-Boardman, OH-PA",21430,193400,-0.0187419814472121,0.105602951348859,0.110806618407446,-0.00197920855495115,0.0010350895352448,194.8325
"13483",496602021,49660,"Health Sector",2021,"Youngstown-Warren-Boardman, OH-PA",24840,193400,0.00956382752566145,0.111228960110676,0.128438469493278,0.00106377459035718,0.0010350895352448,194.8325
"13484",496602021,49660,"STEM & Professions",2021,"Youngstown-Warren-Boardman, OH-PA",21690,193400,0.0325001978974751,0.090984551533318,0.112150982419855,0.00295701593044586,0.0010350895352448,194.8325
"13485",496602021,49660,"Agriculture",2021,"Youngstown-Warren-Boardman, OH-PA",140,193400,-0.0436980065923717,0.000507263085081854,0.000723888314374354,-0.0000221663856359736,0.0010350895352448,194.8325
"13486",496602022,49660,"Health Sector",2022,"Youngstown-Warren-Boardman, OH-PA",24130,199600,0.0238117521050894,0.111228960110676,0.120891783567134,0.00264855642506228,0.0320545962154896,223.8275
"13487",496602022,49660,"Skilled Trades",2022,"Youngstown-Warren-Boardman, OH-PA",53780,199600,0.0545532311051754,0.24228729536546,0.269438877755511,0.0132175548179198,0.0320545962154896,223.8275
"13488",496602022,49660,"Service Sector",2022,"Youngstown-Warren-Boardman, OH-PA",74330,199600,0.0339545750945277,0.441503343324879,0.372394789579158,0.0149910584254097,0.0320545962154896,223.8275
"13489",496602022,49660,"Agriculture",2022,"Youngstown-Warren-Boardman, OH-PA",170,199600,-0.00114893477333158,0.000507263085081854,0.000851703406813627,-0.000000582812197677999,0.0320545962154896,223.8275
"13490",496602022,49660,"Public Sector & Education",2022,"Youngstown-Warren-Boardman, OH-PA",21710,199600,0.0281603793479505,0.105602951348859,0.10876753507014,0.00297381917024702,0.0320545962154896,223.8275
"13491",496602022,49660,"Entertainment",2022,"Youngstown-Warren-Boardman, OH-PA",1690,199600,0.0946765113294107,0.007885635231727,0.00846693386773547,0.000746584433356202,0.0320545962154896,223.8275
"13492",496602022,49660,"STEM & Professions",2022,"Youngstown-Warren-Boardman, OH-PA",23810,199600,0.0662247524097581,0.090984551533318,0.119288577154309,0.00602542939840686,0.0320545962154896,223.8275
"13493",496602023,49660,"Agriculture",2023,"Youngstown-Warren-Boardman, OH-PA",150,201480,-0.0637242013934534,0.000507263085081854,0.000744490768314473,-0.0000323249349932205,0.00926760845606653,241.2925
"13494",496602023,49660,"STEM & Professions",2023,"Youngstown-Warren-Boardman, OH-PA",24780,201480,0.0352124839005986,0.090984551533318,0.122989874925551,0.00320379205607014,0.00926760845606653,241.2925
"13495",496602023,49660,"Service Sector",2023,"Youngstown-Warren-Boardman, OH-PA",74210,201480,0.0200442655873827,0.441503343324879,0.368324399444114,0.00884961027132128,0.00926760845606653,241.2925
"13496",496602023,49660,"Skilled Trades",2023,"Youngstown-Warren-Boardman, OH-PA",54800,201480,0.0169721648638749,0.24228729536546,0.271987294024221,0.00411213992136493,0.00926760845606653,241.2925
"13497",496602023,49660,"Entertainment",2023,"Youngstown-Warren-Boardman, OH-PA",1820,201480,0.0470634671867563,0.007885635231727,0.00903315465554894,0.000371125334975113,0.00926760845606653,241.2925
"13498",496602023,49660,"Health Sector",2023,"Youngstown-Warren-Boardman, OH-PA",23890,201480,0.0303740898501228,0.111228960110676,0.118572563033552,0.00337847842833739,0.00926760845606653,241.2925
"13499",496602023,49660,"Public Sector & Education",2023,"Youngstown-Warren-Boardman, OH-PA",21820,201480,0.0325123686766651,0.105602951348859,0.108298590430812,0.00343340208759803,0.00926760845606653,241.2925
"13500",497002016,49700,"Public Sector & Education",2016,"Yuba City, CA",5930,40320,NA,0.147073412698413,0.147073412698413,NA,NA,202.62
"13501",497002016,49700,"Skilled Trades",2016,"Yuba City, CA",7260,40320,NA,0.180059523809524,0.180059523809524,NA,NA,202.62
"13502",497002016,49700,"Agriculture",2016,"Yuba City, CA",1560,40320,NA,0.0386904761904762,0.0386904761904762,NA,NA,202.62
"13503",497002016,49700,"Entertainment",2016,"Yuba City, CA",160,40320,NA,0.00396825396825397,0.00396825396825397,NA,NA,202.62
"13504",497002016,49700,"Service Sector",2016,"Yuba City, CA",17120,40320,NA,0.424603174603175,0.424603174603175,NA,NA,202.62
"13505",497002016,49700,"Health Sector",2016,"Yuba City, CA",4150,40320,NA,0.102926587301587,0.102926587301587,NA,NA,202.62
"13506",497002016,49700,"STEM & Professions",2016,"Yuba City, CA",4120,40320,NA,0.10218253968254,0.10218253968254,NA,NA,202.62
"13507",497002017,49700,"Agriculture",2017,"Yuba City, CA",1700,42770,0.0310994730546665,0.0386904761904762,0.0397474865559972,0.00120325342175793,0.0612903225806452,223.8975
"13508",497002017,49700,"Service Sector",2017,"Yuba City, CA",18230,42770,0.0128548052534285,0.424603174603175,0.426233341126958,0.0054581911195113,0.0612903225806452,223.8975
"13509",497002017,49700,"Public Sector & Education",2017,"Yuba City, CA",6520,42770,0.0158166487129007,0.147073412698413,0.152443301379472,0.00232620850365826,0.0612903225806452,223.8975
